"hours","RL_outlet    ","RL_confluence"
5.95,258.193572998047,13.601037979126
5.96666666666667,277.767608642578,13.5324420928955
5.98333333333333,294.787963867188,13.4641427993774
6,308.436218261719,13.394570350647
6.01666666666667,318.542510986328,13.3308305740356
6.03333333333333,325.956665039062,13.2641944885254
6.05,331.342254638672,13.1984624862671
6.06666666666667,335.213500976562,13.1339721679688
6.08333333333333,337.980285644531,13.0688772201538
6.1,339.960662841797,13.0022230148315
6.11666666666667,341.339050292969,12.9416484832764
6.13333333333333,342.228057861328,12.8672866821289
6.15,342.712677001953,12.7934160232544
6.16666666666667,342.853240966797,12.6988391876221
6.18333333333333,342.696014404297,12.6272039413452
6.2,342.279968261719,12.5615310668945
6.21666666666667,341.638824462891,12.4979820251465
6.23333333333333,340.798919677734,12.4363498687744
6.25,339.788360595703,12.3735065460205
6.26666666666667,338.628631591797,12.3158845901489
6.28333333333333,337.340393066406,12.2587051391602
6.3,335.943542480469,12.2017650604248
6.31666666666667,334.437652587891,12.1461839675903
6.33333333333333,332.862365722656,12.090371131897
6.35,331.224517822266,12.0385808944702
6.36666666666667,329.532623291016,11.9831743240356
6.38333333333333,327.80517578125,11.9166297912598
6.4,326.042327880859,11.8608160018921
6.41666666666667,324.239624023438,11.8063812255859
6.43333333333333,322.384948730469,11.7536287307739
6.45,320.481109619141,11.7037677764893
6.46666666666667,318.547271728516,11.6500597000122
6.48333333333333,316.591735839844,11.5956354141235
6.5,314.615142822266,11.5429944992065
6.51666666666667,312.628845214844,11.4900493621826
6.53333333333333,310.618438720703,11.4385023117065
6.55,308.611206054688,11.3883686065674
6.56666666666667,306.610504150391,11.3369665145874
6.58333333333333,304.621673583984,11.2844104766846
6.6,302.642456054688,11.2343616485596
6.61666666666667,300.675262451172,11.1848707199097
6.63333333333333,298.715057373047,11.1330223083496
6.65,296.765533447266,11.0776386260986
6.66666666666667,294.837493896484,11.0247974395752
6.68333333333333,292.923126220703,10.9801864624023
6.7,291.019592285156,10.92613697052
6.71666666666667,289.12158203125,10.872447013855
6.73333333333333,287.219940185547,10.8230543136597
6.75,285.318756103516,10.7743043899536
6.76666666666667,283.448791503906,10.7257127761841
6.78333333333333,281.7431640625,10.6784009933472
6.8,280.030212402344,10.6259536743164
6.81666666666667,278.251770019531,10.5793981552124
6.83333333333333,276.431640625,10.5336694717407
6.85,274.603851318359,10.4884090423584
6.86666666666667,272.772766113281,10.4417448043823
6.88333333333333,270.927886962891,10.3970155715942
6.9,269.082336425781,10.3511667251587
6.91666666666667,267.285491943359,10.3065090179443
6.93333333333333,265.565307617188,10.262490272522
6.95,263.889129638672,10.2203073501587
6.96666666666667,262.222198486328,10.1767683029175
6.98333333333333,260.513610839844,10.1335363388062
7,258.794494628906,10.0894985198975
7.01666666666667,257.085266113281,10.0464372634888
7.03333333333333,255.39176940918,9.99855995178223
7.05,253.708297729492,9.9416618347168
7.06666666666667,252.039398193359,9.89857387542725
7.08333333333333,250.413146972656,9.84761619567871
7.1,248.839324951172,9.80132579803467
7.11666666666667,247.305679321289,9.75830554962158
7.13333333333333,245.793380737305,9.71642017364502
7.15,244.293869018555,9.67654228210449
7.16666666666667,242.805572509766,9.63921165466309
7.18333333333333,241.324127197266,9.60190963745117
7.2,239.843551635742,9.56510162353516
7.21666666666667,238.386932373047,9.52783870697021
7.23333333333333,236.947463989258,9.49030017852783
