"time_seconds","time_minutes","time_hours","Q_m3_s"
10050,167.5,2.79166666666667,0
10055,167.583333333333,2.79305555555556,0
10060,167.666666666667,2.79444444444444,0
10065,167.75,2.79583333333333,0
10070,167.833333333333,2.79722222222222,0
10075,167.916666666667,2.79861111111111,0
10080,168,2.8,0
10085,168.083333333333,2.80138888888889,0
10090,168.166666666667,2.80277777777778,0
10095,168.25,2.80416666666667,0
10100,168.333333333333,2.80555555555556,0
10105,168.416666666667,2.80694444444444,0
10110,168.5,2.80833333333333,0
10115,168.583333333333,2.80972222222222,0
10120,168.666666666667,2.81111111111111,0
10125,168.75,2.8125,0
10130,168.833333333333,2.81388888888889,0
10135,168.916666666667,2.81527777777778,0
10140,169,2.81666666666667,0
10145,169.083333333333,2.81805555555556,0
10150,169.166666666667,2.81944444444444,0
10155,169.25,2.82083333333333,0
10160,169.333333333333,2.82222222222222,0
10165,169.416666666667,2.82361111111111,0
10170,169.5,2.825,0
10175,169.583333333333,2.82638888888889,0
10180,169.666666666667,2.82777777777778,0
10185,169.75,2.82916666666667,0
10190,169.833333333333,2.83055555555556,0
10195,169.916666666667,2.83194444444444,0
10200,170,2.83333333333333,0
10205,170.083333333333,2.83472222222222,0
10210,170.166666666667,2.83611111111111,0
10215,170.25,2.8375,0
10220,170.333333333333,2.83888888888889,0
10225,170.416666666667,2.84027777777778,0
10230,170.5,2.84166666666667,0
10235,170.583333333333,2.84305555555556,0
10240,170.666666666667,2.84444444444444,0
10245,170.75,2.84583333333333,0
10250,170.833333333333,2.84722222222222,0
10255,170.916666666667,2.84861111111111,0
10260,171,2.85,0
10265,171.083333333333,2.85138888888889,0
10270,171.166666666667,2.85277777777778,0
10275,171.25,2.85416666666667,0
10280,171.333333333333,2.85555555555556,0
10285,171.416666666667,2.85694444444444,0
10290,171.5,2.85833333333333,0
10295,171.583333333333,2.85972222222222,0
10300,171.666666666667,2.86111111111111,0
10305,171.75,2.8625,0
10310,171.833333333333,2.86388888888889,0
10315,171.916666666667,2.86527777777778,0
10320,172,2.86666666666667,0
10325,172.083333333333,2.86805555555556,0
10330,172.166666666667,2.86944444444444,0
10335,172.25,2.87083333333333,0
10340,172.333333333333,2.87222222222222,0
10345,172.416666666667,2.87361111111111,0
10350,172.5,2.875,0
10355,172.583333333333,2.87638888888889,0
10360,172.666666666667,2.87777777777778,0
10365,172.75,2.87916666666667,0
10370,172.833333333333,2.88055555555556,0
10375,172.916666666667,2.88194444444444,0
10380,173,2.88333333333333,0
10385,173.083333333333,2.88472222222222,0
10390,173.166666666667,2.88611111111111,0
10395,173.25,2.8875,0
10400,173.333333333333,2.88888888888889,0
10405,173.416666666667,2.89027777777778,0
10410,173.5,2.89166666666667,0
10415,173.583333333333,2.89305555555556,0
10420,173.666666666667,2.89444444444444,0
10425,173.75,2.89583333333333,0
10430,173.833333333333,2.89722222222222,0
10435,173.916666666667,2.89861111111111,0
10440,174,2.9,0
10445,174.083333333333,2.90138888888889,0
10450,174.166666666667,2.90277777777778,0
10455,174.25,2.90416666666667,0
10460,174.333333333333,2.90555555555556,0
10465,174.416666666667,2.90694444444444,0
10470,174.5,2.90833333333333,0
10475,174.583333333333,2.90972222222222,0
10480,174.666666666667,2.91111111111111,0
10485,174.75,2.9125,0
10490,174.833333333333,2.91388888888889,0
10495,174.916666666667,2.91527777777778,0
10500,175,2.91666666666667,0
10505,175.083333333333,2.91805555555556,0
10510,175.166666666667,2.91944444444444,0
10515,175.25,2.92083333333333,0
10520,175.333333333333,2.92222222222222,0
10525,175.416666666667,2.92361111111111,0
10530,175.5,2.925,0
10535,175.583333333333,2.92638888888889,0
10540,175.666666666667,2.92777777777778,0
10545,175.75,2.92916666666667,0
10550,175.833333333333,2.93055555555556,0
10555,175.916666666667,2.93194444444444,0
10560,176,2.93333333333333,0
10565,176.083333333333,2.93472222222222,0
10570,176.166666666667,2.93611111111111,0
10575,176.25,2.9375,0
10580,176.333333333333,2.93888888888889,0
10585,176.416666666667,2.94027777777778,0
10590,176.5,2.94166666666667,0
10595,176.583333333333,2.94305555555556,0
10600,176.666666666667,2.94444444444444,0
10605,176.75,2.94583333333333,0
10610,176.833333333333,2.94722222222222,0
10615,176.916666666667,2.94861111111111,0
10620,177,2.95,0
10625,177.083333333333,2.95138888888889,0
10630,177.166666666667,2.95277777777778,0
10635,177.25,2.95416666666667,0
10640,177.333333333333,2.95555555555556,0
10645,177.416666666667,2.95694444444444,0
10650,177.5,2.95833333333333,0
10655,177.583333333333,2.95972222222222,0
10660,177.666666666667,2.96111111111111,0
10665,177.75,2.9625,0
10670,177.833333333333,2.96388888888889,0
10675,177.916666666667,2.96527777777778,0
10680,178,2.96666666666667,0
10685,178.083333333333,2.96805555555556,0
10690,178.166666666667,2.96944444444444,0
10695,178.25,2.97083333333333,0
10700,178.333333333333,2.97222222222222,0
10705,178.416666666667,2.97361111111111,0
10710,178.5,2.975,0
10715,178.583333333333,2.97638888888889,0
10720,178.666666666667,2.97777777777778,0
10725,178.75,2.97916666666667,0
10730,178.833333333333,2.98055555555556,0
